coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Sun Nov 01 03:55:03 +0000 2020,,,https://www.kmov.com/news/new-york-is-requiring-most-travelers-to-get-a-negative-covid-19-test-three-days/article_a0ca6a92-86c9-52b5-ac7f-cc8d3deda1d7.html?utm_campaign=snd-autopilot,16,1322748966790901762,,,,en,,false,3,,,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>",New York is requiring most travelers to get a negative Covid-19 test three days before arrival https://t.co/6V2VRZifnG,https://twitter.com/KMOV/status/1322748966790901762,Thu Apr 02 18:29:07 +0000 2009,KMOV,false,"Bringing you the latest St. Louis news, weather, traffic and sports on your computer or mobile device. For more download the KMOV mobile app.",1277,129906,490,1392,"St. Louis, MO",KMOV,KMOV,161934,,http://lnk.bio/nyH7,true
,Sun Nov 01 03:55:36 +0000 2020,,,https://fyidaily.live/18-trump-rallies-estimated-to-have-led-to-over-30000-covid-19-cases-700-deaths-stanford-study/,0,1322749104158625793,,,,en,,false,0,,,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","18 Trump Rallies Estimated to Have Led to Over 30,000 Covid-19 Cases, 700 Deaths: Stanford Study https://t.co/uhqo8tuH10",https://twitter.com/shrey821/status/1322749104158625793,Thu Sep 17 18:39:29 +0000 2020,shrey821,false,it is necessary to read it!!! I just want to spread the news to everyone. IG: https://t.co/CTYyHSUlzk #programmer #progamer #diwali2020 #celebrations #goa2020,187,14,127,0,"Ahmadabad City, India",shrey patel,shrey821,19070,,https://fyidaily.live/,false
,Sun Nov 01 03:55:33 +0000 2020,gocorona coronavirus COVIDIOTS COVIDAlert Covid19UK,,,0,1322749091617492995,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",God bless UK and FRANCE !!!!@sakshijoshii @Swamy39 @narendramodi @priyankagandhi @ChanderSJoshi @PMOIndia @ArnabRepublicc @ArvindKejriwal @SatyendarJain @mukeshahlawatap @sameera_s_rao @tanyaakak @lakshay_cop @sambitswaraj #gocorona #coronavirus #COVIDIOTS #COVIDAlert #Covid19UK,https://twitter.com/aapkayogi_o5/status/1322749091617492995,Thu Oct 08 01:53:18 +0000 2020,aapkayogi_o5,false,"Creating a life, I love. Spread more love than hate! , A yogi by choice, Like to read books 📚 , not associated with any political party...🙏🏻Views- Liberal",776,8,104,0,"New Delhi, India",Rishabh,aapkayogi_o5,801,,,false
,Sun Nov 01 03:55:30 +0000 2020,,,https://twitter.com/PressHerald/status/1322645195071070210,61,1322749078493630467,,,,en,,false,7,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",the republicans are the party of plague and death. https://t.co/WHO7tyuZk0,https://twitter.com/nberlat/status/1322749078493630467,Tue Feb 15 16:25:21 +0000 2011,nberlat,false,"he/him, bylines NBC Think, Atlantic, WaPo, Pitchfork, Guardian, Foreign Policy. Wrote Wonder Woman: Bondage and Feminism for Rutgers UP.",125506,20659,3073,427,"Chicago, IL",Noah Berlatsky,nberlat,354401,,https://www.patreon.com/noahberlatsky,true
,Sun Nov 01 03:55:06 +0000 2020,,,,1,1322748976655929344,PremierLacrosse,1322610532520636400,1050022144858607600,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@PremierLacrosse COVID-19 has ended your season,https://twitter.com/Matt22Rettinger/status/1322748976655929344,Sat Oct 28 15:23:10 +0000 2017,Matt22Rettinger,false,Chaminade High School ‘21 ||Chaminade Lacrosse #14 || Chaminade Football || Wesleyan Lacrosse ‘25,166,33,113,0,"Floral Park, NY",Matt Rettinger,Matt22Rettinger,62,,,false
,Sun Nov 01 03:55:30 +0000 2020,COVID19,,,0,1322749079504343040,,,,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Although #COVID19 spreads mostly from the mouth and the nose. Recent research has proven that the greatest danger comes through assholes,https://twitter.com/linuxrebel/status/1322749079504343040,Thu Jan 15 22:42:29 +0000 2009,linuxrebel,false,"Father, Husband, Veteran, Sec-Devops Eng, Snarky as all get out",12882,2226,2117,40,Silly-Con Valley,James aka 송신일 🇺🇸🇰🇷 😷 Blue20,linuxrebel,17568,,,false
,Sun Nov 01 03:55:12 +0000 2020,,,https://twitter.com/Craig_A_Spencer/status/1322745055527010305,0,1322749005126758400,,,,en,,false,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Trump just doctor shopped until he found a useful idiot to promote what he wants. Radiologist what? Come on folks really? https://t.co/BK267pErI0,https://twitter.com/neal_yod/status/1322749005126758400,Thu Aug 27 03:00:28 +0000 2020,neal_yod,false,"CBG player, does not ingest bleach, makes good trouble, sometimes a quipster, in my day job horses run my life.🏇🐎🐴",1101,15,170,0,"Kihei, HI",Yod Neal,neal_yod,1414,,,false
,Sun Nov 01 03:56:33 +0000 2020,COVID19,,https://twitter.com/chrislhayes/status/1322604011418226689,1,1322749344886460416,,,,en,,false,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",If @TheDemocrats hadnt used #COVID19 hysteria to change how voting is done we wouldnt be here... https://t.co/BfhqN5tH1c,https://twitter.com/BarrettBrief/status/1322749344886460416,Tue Feb 13 14:29:22 +0000 2018,BarrettBrief,false,"The Barrett Brief on @VeritasRadioNet middays Proud #RomanCatholic, Green belt in sarcasm, #GunNut CRUSADE Channel Movie Critic",5438,821,1602,10,Republic of Texas,The People’s Host ⚔️🛡⛪️ 📻,BarrettBrief,57769,,https://crusadechannel.com/the-barrett-brief-shows/,false
,Sun Nov 01 03:56:25 +0000 2020,,,https://health.economictimes.indiatimes.com/news/pharma/eli-lilly-antibody-drug-fails-in-a-covid-19-study-others-go-on/78884240,0,1322749310035922944,,,,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Eli Lilly antibody drug fails in a Covid-19 study; others go on https://t.co/j1URCv7vNW via @ETHealthWorld,https://twitter.com/drvshkrishnan/status/1322749310035922944,Sun Sep 04 02:29:08 +0000 2011,drvshkrishnan,true,,6,8,51,0,,vshariharakrishnan,drvshkrishnan,5007,,,false
,Sun Nov 01 03:55:52 +0000 2020,,,https://twitter.com/thehill/status/1322723290713104386,2,1322749170772561920,,,,en,,false,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",700 deaths to satisfy his ego. https://t.co/A1rldvvu3n,https://twitter.com/Indi_Tx27/status/1322749170772561920,Sun Feb 12 13:56:59 +0000 2017,Indi_Tx27,false,"Inspired by #Beto
 #ForThePeople, Fighting for our #Democracy",48546,2666,2753,26,"Texas, USA",Indi_Tx27🛹,Indi_Tx27,132430,,http://BetoORourke.com,false
,Sun Nov 01 03:56:35 +0000 2020,,,,0,1322749351660265473,axios,1322626249533972500,800707492346925000,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@axios You need to Close your business you lie

THE PEOPLE CHOSE TO GO TO THE RALLY!

It is nobody’s fault for the Coronavirus Except WE THE PEOPLE OF America.",https://twitter.com/CrackerJack813/status/1322749351660265473,Sun Mar 15 18:13:15 +0000 2009,CrackerJack813,false,I am an Adult now .... not understanding why everyone does the things they do. Just trying to run my race but there’s are SO MANY HATERS!! STOP BEING JEALOUS,159,76,281,2,New York,CrackerJack,CrackerJack813,1673,,,false
,Sun Nov 01 03:55:49 +0000 2020,,,http://Vote.DonaldJTrump.com,0,1322749158231433222,CiblesPrivate,1322723248329625600,1296882933555437600,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@CiblesPrivate Joe Biden has vowed to ABOLISH American Oil and Natural Gas. Today I signed an order to spread COVID-19 to the entire US population. If Biden &amp; Harris get in, they will terminate this order and force everyone to wear masks. Get out and VOTE! https://t.co/t6vcPbCasy",https://twitter.com/_kawaiidawn_/status/1322749158231433222,Wed Nov 27 22:59:52 +0000 2019,_kawaiidawn_,false,System of 2 | Dawn (she/they/fae/mews) | Emma (fae/faer/she/her) | BLM | Game modder | Has cat OwO | Please read pinned! |💖@waterywoods💖| you're all awesome,11343,623,1110,11,somewhere,🏳️‍⚧️✨Kawaii System✨🏳️‍⚧️,_kawaiidawn_,6396,,,false
,Sun Nov 01 03:56:03 +0000 2020,Coronavirus learing,https://twitter.com/mattiaswac/status/1322749218340167680/photo/1,https://buff.ly/2TGkpwh,0,1322749218340167680,,,,en,,false,0,,,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","Johns Hopkins University is hosting a free, publicly available course titled Understanding the COVID-19 Pandemic:. This course is set up as a series of short modules to explore the ongoing #Coronavirus pandemic

 Resource Center https://t.co/ZHg3hjwNJL #learing https://t.co/2J6eU58DyA",https://twitter.com/mattiaswac/status/1322749218340167680,Sun Apr 08 12:31:47 +0000 2007,mattiaswac,false,"MattiasWac #AR -  Listening, sometimes filming Extensively. Primarily for HITS and personality. Always #NewMusic",43169,2292,4995,598,"ÜT: 59.19408,17.620422",мaттιaѕ wacнтмeιѕтer,mattiaswac,34428,,http://youtube.com/mattiaswac,false
,Sun Nov 01 03:56:15 +0000 2020,Hydroxychloroquine,https://twitter.com/BeyondLove2010/status/1322749267593711616/photo/1,https://www.sciencedirect.com/science/article/pii/S0924857920304258 https://twitter.com/CAgovernor/status/1322282616855228416,0,1322749267593711616,,,,en,,false,0,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","There are so many impressive test results, case studies, peer-reviewed reports, clinicians, epidemiologists &amp; researchers that have PROVED the efficacy of #Hydroxychloroquine the mortality rates are on the anti-science scoffers. @POTUS tried —you laughed.
https://t.co/1liTYl3HGJ https://t.co/5pD7VjKaEV https://t.co/wJ3Fo8veFB",https://twitter.com/BeyondLove2010/status/1322749267593711616,Fri Feb 10 08:51:58 +0000 2012,BeyondLove2010,false,Wherever we stand ... We stand with Israel! Forever the LORD has placed His Name in Jerusalem to send forth His Word ... the plumb line. #GrokkingGod,10601,199,1215,30,Rim Country Arizona USA,BeyondLove2010,BeyondLove2010,14244,,http://beyondlove2010.blogspot.com,false
,Sun Nov 01 03:56:39 +0000 2020,,,https://arstechnica.com/science/2020/10/not-just-a-virus-that-kills-people-who-spotlights-long-term-covid-19/,7,1322749367443337217,,,,en,,false,3,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",“Not just a virus that kills people”—WHO spotlights long-term COVID-19 | Ars Technica. this merits attention! Psychological and physical sequela ⁦@UofUCaringCon⁩  https://t.co/fScSDVOCZd,https://twitter.com/KathieSupiano/status/1322749367443337217,Tue Jul 14 08:39:56 +0000 2015,KathieSupiano,false,"UofU Faculty, Psychotherapist, Educator opinions my own https://t.co/meuNfVDGOn",9054,631,745,7,"Salt Lake City, UT",@KathieSupiano,KathieSupiano,4247,,https://healthcare.utah.edu/caring-connections/,false
,Sun Nov 01 03:56:07 +0000 2020,,,https://twitter.com/DonaldJTrumpJr/status/1322528712496238593,2,1322749235629096960,,,,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","In other words, Trump Jr. is literally saying Biden wants to force everyone inside because tyranny. And let's throw in rioting because why not? And who the hell cares if COVID-19 gets worse? https://t.co/0ggoBcyImh",https://twitter.com/FurbySquawk/status/1322749235629096960,Thu Sep 15 23:11:16 +0000 2011,FurbySquawk,false,"Main Twitter account. Hated by RWNJs and the Regressive Left. No DMs unless I follow you. #ActuallyAutistic #Javichip discord: @RainbowDash2015#5824

he/him/cis",230545,2019,5000,21,Ontario,Furbydude 🇨🇦,FurbySquawk,247466,,http://www.youtube.com/user/Furbydude05,false
,Sun Nov 01 03:56:34 +0000 2020,,,https://www.nytimes.com/2020/06/30/us/politics/fauci-coronavirus.html,0,1322749347516350470,,,,en,,false,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Fauci Says US Could Reach 100,000 Coronavirus Cases a Day - The New York Times https://t.co/illFKslPit",https://twitter.com/kglodosky/status/1322749347516350470,Tue Jan 10 17:00:25 +0000 2012,kglodosky,false,,2811,102,3076,0,,Kerry G,kglodosky,724,,,false
,Sun Nov 01 03:56:12 +0000 2020,,,https://twitter.com/OrganicLiveFood/status/1321648619678674945,0,1322749254864150528,Duncan4Congress,1322556677204418600,21048033,en,,false,0,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@Duncan4Congress @LindseyGrahamSC Big numbers https://t.co/PzIPoXaiTf,https://twitter.com/PetersSharlena/status/1322749254864150528,Sat Feb 01 04:35:43 +0000 2020,PetersSharlena,false,I like to get in good trouble,8,4,65,0,,Sharlena Peters,PetersSharlena,16921,,,false
,Sun Nov 01 03:56:37 +0000 2020,,,,1,1322749359549722624,,,,en,,,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",“Australia on Sunday recorded its first day with no local cases of coronavirus transmission since June even as a growing number of other countries impose renewed measures to stem the resurgent pandemic.”-Bloomberg,https://twitter.com/PrinceofSydney/status/1322749359549722624,Sat Jun 13 23:26:25 +0000 2009,PrinceofSydney,false,"African Angel. Travel, Food & Photography, * RTs not endorsement.",4219,8617,8076,92,Australia,Ògbẹ́ni Omoluabi #EndSARS,PrinceofSydney,118768,,,false
,Sun Nov 01 03:56:35 +0000 2020,,https://twitter.com/PensionPython/status/1322749353212215297/photo/1,https://buff.ly/2TFaAP5,0,1322749353212215297,,,,en,,false,0,,,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","“In 3 days, his [Trump] claim that we would have a vaccine by Election Day will join the 22,250 lies that The WaPo has tracked so far in one presidential term,” @OfficialAliVelshi says about Pres. Trump’s Covid-19 strategy. https://t.co/ApOC79HcLJ https://t.co/6RG8eAB7Gs",https://twitter.com/PensionPython/status/1322749353212215297,Tue Nov 20 19:01:11 +0000 2012,PensionPython,false,"In a democracy, a political party should derive its power by winning a war of ideas. It shouldn’t wrest control by disenfranchising the vote.  SE #wtp2020",25305,8393,8412,5,Illinois,Squeezy the Python #wearamask,PensionPython,51850,,,false
,Sun Nov 01 03:56:18 +0000 2020,,,https://twitter.com/GovInslee/status/1322575231580471296,0,1322749281086758913,,,,en,,false,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Most Covid-19 deaths occur in blue states (10/26/20)

a total of 129,159 (57%) deaths occurred in BLUE states

while 97,574 (43%) deaths occurred in RED states

So, why are there many more deaths occurring under Democrat governors, who extended lockdowns and mandate mask wearing? https://t.co/gvXZIRSMAZ",https://twitter.com/DemPartyIsDead/status/1322749281086758913,Tue Sep 29 05:00:50 +0000 2020,DemPartyIsDead,false,"Democrats are the most corrupt, divisive, hateful, hypocritical, intolerant, racist, and violent people alive. On Parler: @LeftistsAreUnhinged",1156,146,324,1,U.S.A.,Mr. SMDH Daily,DemPartyIsDead,3895,,http://www.ANTIFA.com,false
,Sun Nov 01 03:56:19 +0000 2020,,https://twitter.com/Convers11388381/status/1322749285298065409/photo/1,,0,1322749285298065409,realDonaldTrump,1322616235423539200,25073877,en,,false,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@realDonaldTrump What have you done to solve the water problem. Nothing. Obama and Biden saved the auto industry and saved Michigan. What have you done besides killed 230k people with Covid19. https://t.co/XufCvcYRMF,https://twitter.com/Convers11388381/status/1322749285298065409,Fri Oct 23 11:18:50 +0000 2020,Convers11388381,false,Smart,99,1,11,0,,Conversation,Convers11388381,399,,,false
,Sun Nov 01 03:56:37 +0000 2020,,https://twitter.com/bk2204/status/1322749361403662342/photo/1,https://www.politifact.com/factchecks/2020/oct/31/viral-image/no-coronavirus-pandemic-wont-end-day-after-electio/,0,1322749361403662342,,,,en,,false,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","I'm sure this fact check will be completely effective.

https://t.co/vOVIodfL0i https://t.co/ESBmY2zB28",https://twitter.com/bk2204/status/1322749361403662342,Fri Apr 25 14:11:13 +0000 2008,bk2204,false,"Polyglot programmer, writer, cyclist; lover of footnotes; queer; cat parent to Buddy, Tara, and Chester; He/him or they/them.",7077,203,111,15,"Houston, Texas, US",brian m. carlson,bk2204,9283,,https://www.crustytoothpaste.net/~bmc/,false
,Sun Nov 01 03:55:58 +0000 2020,CDC COVIDIOTS COVID19 coronavirus,,https://youtu.be/DSWKwydJcPA,0,1322749197322395648,,,,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#CDC Outlines Internment Camps https://t.co/YPCDzMDzHX via @YouTube 
#COVIDIOTS #COVID19 #coronavirus",https://twitter.com/leonhardtmindy/status/1322749197322395648,Thu Aug 18 14:25:01 +0000 2016,leonhardtmindy,false,"I trust in The Lord of Lords & King of Kings
""My peaceful Lion Heart"" on https://t.co/RtrYGACUrh ""Mindy1961""on https://t.co/gSx5BO1ioW
 PRAY thru Jesus!",13420,2727,3067,78,Where I am,Purrrrfect7,leonhardtmindy,74305,,,false
,Sun Nov 01 03:56:28 +0000 2020,,,,0,1322749321914310662,Bret_Sears,1322661117865431000,363710590,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Bret_Sears Around the same time COVID19 vaccine rolls out,https://twitter.com/Smashlock13/status/1322749321914310662,Sat Oct 17 20:37:26 +0000 2015,Smashlock13,false,"cohost of our little podcast. you can find me on Parler @Smashlock 

Check out @mrdragonbeard 

listen to our new episodes when they drop, they're horrible",19644,2524,2210,23,Canada,President-Elect Smashlock,Smashlock13,27019,,https://apostasynow.net/,false
